raceId_x,driverId_x,stop,lap,pitTime,duration,seconds,raceId_y,year,round,circuitId_x,raceName,date,time,circuitId_y,circuitRef,circuitName,circuitLocation,circuitCountry,lat,lng,alt,driverId_x,driverName,constructorId_x,constructorName,driverId_y,position
849,30,3,31,13:58:47,24.651,24.651,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,30,Juan Pablo Montoya,131,HWM,14,9
849,2,1,10,13:22:37,24.716,24.716,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,2,Nico Rosberg,4,Toro Rosso,3,3
849,2,2,30,13:57:06,24.434,24.434,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,2,Nico Rosberg,4,Toro Rosso,3,3
849,16,1,11,13:24:13,25.737,25.737,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,16,Mark Webber,10,Honda,17,\N
849,16,2,25,13:48:32,24.077,24.077,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,16,Mark Webber,10,Honda,17,\N
849,16,3,40,14:13:32,27.240,27.24,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,16,Mark Webber,10,Honda,17,\N
849,813,1,11,13:24:27,26.238,26.238,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,813,Paul di Resta,3,Renault,17,6
849,813,2,24,13:47:12,24.272,24.272,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,813,Paul di Resta,3,Renault,17,6
849,813,3,35,14:05:42,23.869,23.869,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,813,Paul di Resta,3,Renault,17,6
849,808,1,11,13:24:37,24.880,24.88,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,808,Vitaly Petrov,4,Toro Rosso,30,1
849,808,2,38,14:10:21,24.172,24.172,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,808,Vitaly Petrov,4,Toro Rosso,30,1
849,22,1,11,13:24:38,25.860,25.86,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,22,Ralf Schumacher,3,Renault,8,1
849,22,2,31,13:59:02,23.955,23.955,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,22,Ralf Schumacher,3,Renault,8,1
849,10,1,11,13:24:52,25.416,25.416,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,10,Takuma Sato,166,Cooper-Borgward,11,\N
849,10,2,30,13:58:43,24.959,24.959,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,10,Takuma Sato,166,Cooper-Borgward,11,\N
849,24,1,11,13:25:12,26.643,26.643,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,24,Alexander Wurz,164,Virgin,5,3
849,24,2,31,14:00:49,25.505,25.505,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,24,Alexander Wurz,164,Virgin,5,3
849,816,1,11,13:25:14,28.742,28.742,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,816,Daniel Ricciardo,166,Cooper-Borgward,23,9
849,816,2,28,13:55:39,25.428,25.428,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,816,Daniel Ricciardo,166,Cooper-Borgward,23,9
849,17,1,12,13:25:41,23.973,23.973,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,17,Jenson Button,9,Force India,18,\N
849,17,2,26,13:49:36,25.490,25.49,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,17,Jenson Button,9,Force India,18,\N
849,17,3,38,14:09:30,23.785,23.785,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,17,Jenson Button,9,Force India,18,\N
849,4,1,12,13:25:42,26.566,26.566,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,4,Heikki Kovalainen,6,Toyota,5,5
849,4,2,27,13:51:15,23.974,23.974,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,4,Heikki Kovalainen,6,Toyota,5,5
849,4,3,39,14:10:50,23.474,23.474,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,4,Heikki Kovalainen,6,Toyota,5,5
849,1,1,12,13:25:49,25.100,25.1,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,1,Nick Heidfeld,1,BMW Sauber,2,2
849,1,2,24,13:46:21,24.065,24.065,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,1,Nick Heidfeld,1,BMW Sauber,2,2
849,1,3,37,14:07:50,23.340,23.34,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,1,Nick Heidfeld,1,BMW Sauber,2,2
849,814,1,12,13:26:02,26.612,26.612,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,814,Sergio Pérez,10,Honda,18,7
849,814,2,24,13:46:50,45.291,45.291,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,814,Sergio Pérez,10,Honda,18,7
849,814,3,26,13:50:52,31.471,31.471,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,814,Sergio Pérez,10,Honda,18,7
849,3,1,12,13:26:12,24.722,24.722,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,3,Fernando Alonso,131,HWM,4,4
849,3,2,30,13:56:50,24.399,24.399,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,3,Fernando Alonso,131,HWM,4,4
849,815,1,12,13:26:13,25.386,25.386,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,815,Jérôme d'Ambrosio,15,BAR,21,8
849,815,2,32,14:00:08,25.619,25.619,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,815,Jérôme d'Ambrosio,15,BAR,21,8
849,153,1,12,13:26:20,24.719,24.719,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,153,Romain Grosjean,5,Ferrari,17,6
849,153,2,31,13:58:46,24.095,24.095,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,153,Romain Grosjean,5,Ferrari,17,6
849,817,1,12,13:27:17,25.872,25.872,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,817,Jean-Éric Vergne,164,Virgin,22,10
849,817,2,28,13:56:23,26.942,26.942,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,817,Jean-Éric Vergne,164,Virgin,22,10
849,20,1,13,13:27:22,24.818,24.818,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,20,Giancarlo Fisichella,9,Force India,21,\N
849,20,2,27,13:51:10,31.558,31.558,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,20,Giancarlo Fisichella,9,Force India,21,\N
849,20,3,36,14:06:13,23.137,23.137,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,20,Giancarlo Fisichella,9,Force India,21,\N
849,13,1,13,13:27:39,24.159,24.159,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,13,David Coulthard,6,Toyota,14,\N
849,13,2,26,13:49:48,23.929,23.929,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,13,David Coulthard,6,Toyota,14,\N
849,13,3,41,14:14:35,23.238,23.238,851.0,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,12.0,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,13,David Coulthard,6,Toyota,14,\N
850,815,1,8,14:17:05,27.247,27.247,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,815,Jérôme d'Ambrosio,15,BAR,21,8
850,815,2,41,15:11:48,21.645,21.645,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,815,Jérôme d'Ambrosio,15,BAR,21,8
850,67,1,10,14:20:28,27.301,27.301,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,67,Toranosuke Takagi,5,Ferrari,13,2
850,67,2,36,15:04:03,20.954,20.954,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,67,Toranosuke Takagi,5,Ferrari,13,2
850,812,1,10,14:21:22,31.879,31.879,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,812,Pastor Maldonado,205,Lotus F1,8,5
850,812,2,28,14:53:09,22.331,22.331,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,812,Pastor Maldonado,205,Lotus F1,8,5
850,812,3,51,15:32:52,22.458,22.458,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,812,Pastor Maldonado,205,Lotus F1,8,5
850,17,1,14,14:26:23,20.440,20.44,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,17,Jenson Button,9,Force India,18,\N
850,17,2,30,14:52:32,21.299,21.299,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,17,Jenson Button,9,Force India,18,\N
850,17,3,56,15:34:20,20.324,20.324,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,17,Jenson Button,9,Force India,18,\N
850,3,1,14,14:26:39,20.348,20.348,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,3,Fernando Alonso,131,HWM,4,4
850,3,2,36,15:03:03,20.975,20.975,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,3,Fernando Alonso,131,HWM,4,4
850,3,3,53,15:30:50,20.047,20.047,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,3,Fernando Alonso,131,HWM,4,4
850,30,1,15,14:28:22,20.768,20.768,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,30,Juan Pablo Montoya,131,HWM,14,9
850,30,2,37,15:04:59,20.299,20.299,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,30,Juan Pablo Montoya,131,HWM,14,9
850,30,3,56,15:35:53,19.930,19.93,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,30,Juan Pablo Montoya,131,HWM,14,9
850,813,1,15,14:28:35,21.601,21.601,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,813,Paul di Resta,3,Renault,17,6
850,813,2,35,15:01:53,21.057,21.057,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,813,Paul di Resta,3,Renault,17,6
850,1,1,16,14:29:38,20.982,20.982,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,1,Nick Heidfeld,1,BMW Sauber,2,2
850,1,2,31,14:54:10,20.496,20.496,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,1,Nick Heidfeld,1,BMW Sauber,2,2
850,1,3,51,15:26:17,20.403,20.403,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,1,Nick Heidfeld,1,BMW Sauber,2,2
850,4,1,16,14:29:39,20.430,20.43,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,4,Heikki Kovalainen,6,Toyota,5,5
850,4,2,32,14:55:46,20.035,20.035,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,4,Heikki Kovalainen,6,Toyota,5,5
850,4,3,53,15:29:30,19.975,19.975,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,4,Heikki Kovalainen,6,Toyota,5,5
850,20,1,16,14:29:57,20.394,20.394,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,20,Giancarlo Fisichella,9,Force India,21,\N
850,20,2,40,15:09:11,20.274,20.274,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,20,Giancarlo Fisichella,9,Force India,21,\N
850,20,3,59,15:39:44,20.110,20.11,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,20,Giancarlo Fisichella,9,Force India,21,\N
850,13,1,17,14:31:36,20.344,20.344,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,13,David Coulthard,6,Toyota,14,\N
850,13,2,41,15:10:46,20.185,20.185,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,13,David Coulthard,6,Toyota,14,\N
850,13,3,59,15:39:43,21.903,21.903,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,13,David Coulthard,6,Toyota,14,\N
850,155,1,20,14:36:51,20.882,20.882,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,155,Jonathan Palmer,15,BAR,4,8
850,155,2,48,15:23:03,21.267,21.267,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,155,Jonathan Palmer,15,BAR,4,8
850,817,1,21,14:39:29,22.319,22.319,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,817,Jean-Éric Vergne,164,Virgin,22,10
850,817,2,49,15:27:43,24.053,24.053,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,817,Jean-Éric Vergne,164,Virgin,22,10
850,16,1,22,14:39:56,20.839,20.839,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,16,Mark Webber,10,Honda,17,\N
850,16,2,48,15:22:30,20.879,20.879,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,16,Mark Webber,10,Honda,17,\N
850,10,1,22,14:41:05,22.252,22.252,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,10,Takuma Sato,166,Cooper-Borgward,11,\N
850,10,2,48,15:25:25,21.252,21.252,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,10,Takuma Sato,166,Cooper-Borgward,11,\N
850,808,1,23,14:41:53,21.449,21.449,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,808,Vitaly Petrov,4,Toro Rosso,30,1
850,808,2,46,15:19:54,20.572,20.572,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,808,Vitaly Petrov,4,Toro Rosso,30,1
850,153,1,23,14:42:02,21.062,21.062,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,153,Romain Grosjean,5,Ferrari,17,6
850,153,2,43,15:15:07,21.689,21.689,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,153,Romain Grosjean,5,Ferrari,17,6
850,814,1,23,14:42:05,23.676,23.676,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,814,Sergio Pérez,10,Honda,18,7
850,814,2,51,15:28:11,22.535,22.535,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,814,Sergio Pérez,10,Honda,18,7
850,816,1,24,14:44:42,20.762,20.762,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,816,Daniel Ricciardo,166,Cooper-Borgward,23,9
850,816,2,49,15:27:24,23.588,23.588,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,816,Daniel Ricciardo,166,Cooper-Borgward,23,9
850,5,1,26,14:47:26,22.088,22.088,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,5,Kazuki Nakajima,205,Lotus F1,6,6
850,5,2,50,15:27:48,21.175,21.175,852.0,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,14.0,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,5,Kazuki Nakajima,205,Lotus F1,6,6
851,17,1,10,14:20:59,20.854,20.854,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,17,Jenson Button,9,Force India,18,\N
851,17,2,25,14:44:03,20.000,20.0,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,17,Jenson Button,9,Force India,18,\N
851,17,3,39,15:04:48,20.673,20.673,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,17,Jenson Button,9,Force India,18,\N
851,17,4,51,15:22:51,21.122,21.122,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,17,Jenson Button,9,Force India,18,\N
851,17,5,53,15:26:20,20.715,20.715,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,17,Jenson Button,9,Force India,18,\N
851,13,1,10,14:21:09,22.293,22.293,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,13,David Coulthard,6,Toyota,14,\N
851,13,2,25,14:44:34,21.138,21.138,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,13,David Coulthard,6,Toyota,14,\N
851,13,3,40,15:06:53,22.453,22.453,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,13,David Coulthard,6,Toyota,14,\N
851,13,4,58,15:33:53,21.157,21.157,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,13,David Coulthard,6,Toyota,14,\N
851,808,1,10,14:21:18,25.532,25.532,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,808,Vitaly Petrov,4,Toro Rosso,30,1
851,808,2,25,14:44:47,24.194,24.194,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,808,Vitaly Petrov,4,Toro Rosso,30,1
851,808,3,50,15:22:54,21.353,21.353,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,808,Vitaly Petrov,4,Toro Rosso,30,1
851,808,4,53,15:28:00,21.609,21.609,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,808,Vitaly Petrov,4,Toro Rosso,30,1
851,22,1,10,14:21:19,22.640,22.64,853.0,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,15.0,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,22,Ralf Schumacher,3,Renault,8,1
